match_id,round,team_id,opponent_team_id,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,height,hitWoodwork,interceptionWon,jerseyNumber,keyPass,lastManTackle,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalTackle,touches,wasFouled,wonContest
12499656,6,2674,2672,0,0,9,235,4,10,3,1,0,11,0,8,39,45,0,0,0.73526793,1.2093,10,3,3,1.03,1,3716,0,13,374,6,0,4,5,0,0,0,0,0,109,2,5,10,2,47,17,0,0,40,3,305,20,508,6,9
12499656,6,2672,2674,6,2,16,777,10,4,4,3,5,9,0,9,45,39,0,0,2.3367319,2.199,6,1,3,-1.3537,0,3680,1,8,311,18,0,13,0,0,0,0,0,0,134,0,0,1,6,11,22,32,2,34,5,853,16,1037,8,11
12499307,6,2693,2705,5,0,52,455,10,17,2,2,7,12,0,13,58,56,0,0,0.54880896,0.6806,12,0,0,0.0223,1,4408,0,10,564,8,0,0,3,0,0,0,0,0,134,0,1,1,6,11,20,17,0,90,1,534,16,725,15,9
12499307,6,2705,2693,1,0,20,235,17,10,0,0,3,9,0,12,56,58,0,0,0.10791454,0.3565,15,0,0,0.0,0,4454,0,10,721,8,0,1,7,0,0,0,0,0,121,0,0,0,4,19,16,11,0,45,1,311,24,494,12,12
12499654,6,2677,2569,14,0,14,595,18,18,0,1,7,9,1,12,56,62,1,0,2.5356975999999998,2.0463,10,0,1,-0.5861,0,3711,0,4,284,14,0,6,1,0,0,1,0,0,134,0,3,3,7,15,21,44,0,28,0,664,25,882,6,13
12499654,6,2569,2677,3,0,25,251,18,18,1,1,0,13,0,14,62,56,0,0,0.76127076,0.8906,7,0,1,1.3906,2,3693,0,11,393,6,0,5,6,0,1,0,1,0,125,2,3,5,2,45,20,10,0,64,0,323,20,549,10,9
12437001,6,43,14,4,0,18,459,18,7,0,0,7,4,0,3,45,34,0,1,0.37817774,1.3339,15,0,1,0.0099,1,3679,0,9,292,7,0,2,5,0,0,0,0,1,114,1,0,1,5,40,14,23,0,36,1,527,7,707,11,9
12437001,6,14,43,5,0,11,278,7,18,0,0,5,9,0,6,34,45,0,0,0.99179202,0.7962,11,0,0,-0.2174,0,3689,0,9,357,5,0,1,7,0,1,0,0,0,131,1,1,1,5,22,5,26,0,35,7,351,8,524,15,4
12436999,6,17,39,2,0,18,490,13,6,1,0,6,8,0,8,46,48,0,0,1.40332843,0.9132,10,1,1,0.1413,0,3452,0,7,517,13,0,6,3,0,1,0,0,0,120,0,3,3,4,20,20,19,0,37,0,558,15,743,14,13
12436999,6,39,17,5,1,23,261,6,13,1,1,4,13,0,13,48,46,0,1,0.7175676999999999,1.5777999999999999,14,0,1,0.3646,1,3694,0,10,320,9,1,4,6,0,0,0,0,1,110,0,4,5,3,21,10,16,1,49,1,331,15,502,10,8
12436995,6,33,35,6,1,16,562,6,8,6,6,7,2,0,15,46,36,0,0,1.5255291,4.7108,14,2,3,0.2752,1,3715,1,11,355,20,0,10,4,0,0,0,0,0,123,0,1,2,7,14,18,15,1,33,1,636,7,831,15,6
12436995,6,35,33,6,0,28,312,8,6,0,0,4,6,0,1,36,46,0,0,0.44428843,0.9575,16,0,0,0.4562,1,3675,1,17,273,9,0,2,6,0,0,0,0,0,122,0,5,7,5,16,8,21,0,61,2,395,27,580,11,2
12436987,6,37,50,4,1,34,316,18,17,1,0,6,4,0,17,53,46,0,1,0.93559835,0.9863,11,1,1,0.2524,0,3648,0,10,350,14,0,3,3,0,0,0,0,0,143,0,0,2,10,37,18,16,1,65,2,399,17,615,2,10
12436987,6,50,37,5,0,23,425,17,18,1,1,3,10,0,8,46,53,0,0,0.8129019,0.36799999999999994,2,1,1,0.2833,1,3665,0,10,333,4,0,3,5,0,0,0,0,0,167,1,2,2,2,20,13,28,0,56,1,528,25,729,8,4
12436989,6,38,30,3,4,19,288,12,7,6,5,3,11,0,4,49,51,2,0,1.64686047,4.1629,11,2,4,-0.6219,0,3662,2,7,414,12,0,7,5,0,0,0,0,1,132,0,1,4,5,17,27,11,4,48,6,376,22,572,8,15
12436989,6,30,38,4,0,19,476,7,12,2,1,5,15,1,8,51,49,2,2,0.61481922,1.1088,8,1,2,-0.9014,0,3646,0,12,333,8,0,5,4,0,1,0,0,0,136,0,2,2,5,12,25,16,0,36,2,552,16,755,11,11
12499664,6,2538,2534,1,0,24,357,13,14,3,3,6,4,0,5,36,51,0,0,0.9966858000000001,1.0436999999999999,9,1,1,0.7096,0,3687,1,14,431,12,0,3,3,0,0,0,0,0,131,1,3,4,6,24,14,19,0,52,0,441,21,644,7,9
12499664,6,2534,2538,5,0,21,521,14,13,1,1,4,9,0,11,51,36,0,0,0.84523321,1.0090999999999999,7,0,0,-0.6521,1,3496,0,6,315,7,0,3,6,0,0,0,0,0,154,0,0,2,5,16,14,23,0,49,0,614,10,809,9,4
12499660,6,36360,5885,2,1,23,388,14,19,3,3,5,9,0,11,59,56,0,0,1.29398409,1.4932,13,1,1,0.6802,1,3685,1,11,279,10,0,2,4,0,0,0,0,0,164,0,4,4,6,20,20,19,1,51,2,491,18,701,11,8
12499660,6,5885,36360,7,0,24,289,19,14,1,1,4,8,0,7,56,59,0,0,1.20031033,1.0592,12,0,0,-0.4739,1,3719,1,9,275,9,0,4,5,0,0,0,0,0,160,0,1,1,6,29,20,16,0,67,1,397,23,615,13,9
12437748,6,24264,2828,2,0,40,538,9,7,0,0,2,5,0,6,41,51,0,0,0.65490178,0.4058,10,0,0,-1.6878,4,4215,0,6,307,7,0,3,2,0,0,0,0,0,125,0,0,0,3,14,21,18,0,68,2,607,22,809,13,10
12437748,6,2828,24264,3,2,12,202,7,9,0,0,2,10,0,8,51,41,0,0,0.46674597,0.43499999999999994,13,2,2,0.6595,0,4178,0,8,367,8,0,2,2,0,0,0,0,0,125,1,3,3,4,23,19,15,2,45,1,284,17,451,10,5
12436985,6,31,42,2,2,17,171,18,15,0,0,1,18,0,8,61,54,0,2,0.166346,0.32299999999999995,6,2,2,1.7439,1,3627,0,6,280,5,0,3,9,1,0,0,0,0,98,3,9,13,1,63,15,4,2,44,1,232,24,456,11,4
12436985,6,42,31,9,0,17,592,15,18,7,6,9,4,0,14,54,61,0,0,2.46639136,4.813,11,2,3,-1.7856,0,3471,1,4,445,25,0,16,1,0,0,0,0,0,142,0,1,1,10,8,28,38,0,32,0,664,19,876,6,18
12436982,6,60,45,1,0,20,305,17,9,1,0,6,7,0,15,62,48,0,0,0.6819395899999999,1.3714,19,3,3,0.2805,1,3610,0,11,289,11,0,6,3,0,0,0,0,0,131,0,1,2,2,17,13,19,0,51,1,378,20,574,11,8
12436982,6,45,60,3,1,23,499,9,17,0,0,3,8,0,12,48,62,0,1,0.59602427,0.5984,12,0,1,-1.3771,1,3636,0,8,415,7,0,3,5,0,0,0,0,0,128,1,1,3,3,22,15,14,1,44,1,577,20,789,19,7
12437002,6,3,44,3,1,21,357,10,10,0,0,2,4,0,6,39,39,0,1,0.24981775,0.6346999999999999,16,0,1,-0.477,2,3617,0,9,378,6,0,3,1,0,1,0,0,0,113,0,3,4,3,23,11,15,1,41,1,426,14,593,8,7
12437002,6,44,3,6,2,15,455,10,10,1,2,1,7,0,7,39,39,1,0,1.20346771,2.5418000000000003,8,1,2,0.1215,1,3677,0,7,495,7,0,6,2,0,0,0,0,1,121,0,2,2,3,10,11,21,2,40,2,534,10,688,15,4
12437751,6,2831,2824,7,0,23,193,14,31,1,1,7,8,1,12,59,63,0,0,0.71448085,1.017,15,0,0,0.5209,1,4014,0,12,408,11,0,2,5,0,0,0,0,0,129,0,2,3,6,20,18,25,0,50,0,269,17,477,10,8
12437751,6,2824,2831,5,0,19,446,31,14,2,3,5,8,0,11,63,59,0,0,0.9330909,1.4709,12,0,0,0.243,0,4162,1,5,336,10,0,4,7,0,0,0,0,0,131,1,1,2,5,23,14,23,0,46,3,526,22,718,15,8
12436993,6,40,32,1,0,25,480,10,7,2,1,0,10,0,13,50,37,0,0,1.0077147100000001,0.8200999999999999,14,2,2,0.3798,1,3492,0,5,400,6,0,3,3,0,0,0,0,0,101,0,1,3,4,16,10,4,0,49,1,542,15,684,10,5
12436993,6,32,40,3,2,20,347,7,10,4,3,4,5,0,10,37,50,1,0,0.7401823999999999,1.1822,10,2,2,-0.8308,0,3627,0,7,402,13,0,5,0,0,0,0,0,0,108,0,0,1,6,15,15,17,2,45,2,408,18,567,14,10
12437744,6,2836,2818,2,0,27,334,12,21,0,0,3,4,0,2,35,51,0,0,0.54973708,0.5278,12,1,1,0.3719,0,3982,1,6,295,7,0,5,5,0,0,0,0,0,136,0,0,3,2,31,15,10,0,63,0,433,12,609,9,9
12437744,6,2818,2836,3,0,31,418,21,12,3,2,5,9,0,5,51,35,0,0,0.55823987,1.8475000000000001,9,1,1,0.3013,3,3974,0,14,298,10,0,4,3,0,0,0,0,0,145,0,2,4,7,18,11,17,2,76,0,518,7,695,12,4
12436992,6,48,7,7,1,27,259,20,28,1,1,2,5,1,16,63,59,0,0,0.88677757,0.8898,13,1,2,-0.291,3,3685,0,16,346,7,0,2,7,0,0,0,0,0,149,0,1,3,4,22,17,23,1,60,2,347,14,552,9,8
12436992,6,7,48,3,1,29,435,28,20,1,0,7,8,0,12,59,63,0,0,0.78346806,0.9455,11,1,1,-1.4118,0,3485,0,8,254,12,1,5,2,0,0,0,0,0,151,2,0,0,5,26,7,20,1,62,0,535,25,729,13,5
12437753,6,2820,6577,6,0,15,230,13,13,1,1,2,11,0,12,51,49,0,0,0.78328404,1.9651,15,1,2,0.288,1,4175,1,10,306,10,1,4,0,0,0,0,0,1,137,0,4,5,7,22,14,21,0,48,3,310,16,509,11,9
12437753,6,6577,2820,1,0,19,406,13,13,1,0,0,9,0,7,49,51,0,0,0.99625765,0.8475,11,1,1,-0.1383,0,4146,0,6,364,9,0,6,2,0,1,0,0,0,135,0,2,2,5,21,20,17,0,53,3,488,17,669,11,11
12437736,6,2826,2816,7,0,17,293,14,14,3,3,0,6,0,14,53,45,0,1,0.46982977000000004,1.0157,14,2,2,0.0074000000000001,1,4180,0,4,358,7,0,6,5,0,0,0,0,0,125,0,4,5,1,29,14,11,0,41,3,367,15,569,12,6
12437736,6,2816,2826,6,1,18,520,14,14,3,3,5,6,0,11,45,53,0,0,0.96537475,1.028,12,1,1,-0.7452,0,3980,1,7,347,13,0,6,0,0,0,0,0,0,127,0,4,4,5,16,10,26,1,37,1,582,22,794,11,6
12437734,6,2821,2825,5,0,20,562,5,9,0,0,4,9,0,5,36,50,0,0,0.82495011,1.3112,11,0,1,-1.2195,0,4145,0,4,304,10,0,4,2,0,0,0,0,1,119,0,1,2,3,12,13,19,0,40,2,641,18,808,16,7
12437734,6,2825,2821,3,1,13,249,9,5,0,0,2,7,0,10,50,36,0,0,0.76163277,0.6937,16,2,3,0.8661000000000001,0,4005,0,14,299,5,0,5,3,0,1,0,0,0,103,1,3,3,3,36,17,12,1,35,1,306,11,493,11,9
12437746,6,2817,2819,5,1,27,556,5,7,5,5,3,8,0,13,43,40,0,1,1.92997311,4.1401,12,4,5,0.12329999999999999,0,3979,2,9,313,14,0,10,2,0,0,1,0,1,95,1,2,3,4,23,14,17,1,36,0,613,15,786,10,9
12437746,6,2819,2817,4,0,25,265,7,5,3,4,2,9,1,7,40,43,0,1,0.98925908,2.1747,11,1,1,-1.4857,1,3654,1,11,266,11,0,4,4,0,1,0,0,0,104,1,4,4,7,15,16,16,0,50,7,326,18,501,12,8
12437756,6,2814,2829,3,0,23,177,9,6,0,0,5,12,0,2,36,35,2,0,0.27800388,0.3402,5,0,0,0.5403,0,3999,0,8,303,7,0,1,8,0,1,0,0,0,113,1,6,10,4,22,14,6,0,60,1,260,17,424,6,6
12437756,6,2829,2814,8,0,32,637,6,9,6,4,8,6,0,9,35,36,0,1,2.3368952700000003,4.4637,7,2,4,-0.8085,1,3452,0,12,240,27,0,14,5,1,0,0,0,1,117,0,1,1,9,5,20,18,0,43,2,703,10,893,5,12
12499313,6,2696,2699,7,2,31,409,11,19,0,0,1,15,0,9,49,56,0,0,0.8136939,0.6810999999999999,10,2,2,-0.7628,0,4260,0,7,643,10,1,7,1,0,0,0,0,0,127,0,4,4,4,20,11,27,2,56,0,483,21,679,12,5
12499313,6,2699,2696,5,0,20,276,19,11,2,2,1,5,0,10,56,49,0,0,0.9165231300000001,2.116,13,3,3,-0.2872,1,4006,0,10,485,11,0,7,1,0,0,0,0,0,130,1,2,5,5,22,26,14,0,57,1,357,15,556,9,15
12499314,6,2695,2697,7,0,30,327,13,10,2,1,5,2,0,6,41,35,1,0,0.92184676,0.772,13,2,2,-0.8476,0,4117,0,4,731,8,0,3,3,0,0,0,0,0,105,0,3,4,1,14,19,23,0,50,0,383,10,542,5,10
12499314,6,2697,2695,11,0,45,538,10,13,4,2,3,10,0,2,35,41,0,0,1.0602207700000001,2.2206,6,3,3,-0.8437,0,4263,0,6,546,16,0,7,5,0,0,0,0,0,96,0,0,1,6,24,10,20,0,67,3,600,15,760,11,2
12437774,7,2821,2836,5,0,22,588,9,6,2,2,0,1,0,8,38,33,0,0,1.7993981300000002,1.5299,11,0,0,0.0261,0,4141,0,15,323,9,0,4,4,0,0,0,0,0,119,0,1,1,6,20,16,12,0,38,0,669,10,833,10,7
12437774,7,2836,2821,4,1,22,374,6,9,1,0,4,7,0,4,33,38,0,0,0.86619071,0.6177,11,1,1,1.0915,1,3984,0,12,297,7,0,2,0,0,0,0,0,0,126,0,2,4,2,9,7,13,1,49,0,469,17,606,11,1
12437772,7,2845,2825,5,0,21,327,9,21,0,0,1,8,0,3,33,57,0,0,0.4965535,0.9830000000000001,12,0,0,-0.6246,0,4004,1,5,384,8,0,3,2,0,0,0,0,0,138,1,1,2,10,24,5,17,0,61,4,423,24,612,9,4
12437772,7,2825,2845,3,0,36,381,21,9,2,1,2,4,0,16,57,33,0,1,1.3115690899999999,1.3166,11,2,2,0.6317,1,4189,3,14,303,9,0,4,1,0,0,0,0,0,146,0,2,3,4,22,16,24,0,59,3,456,4,661,12,8
12437777,7,6577,2816,2,0,15,471,13,7,2,1,2,10,0,7,53,45,0,0,0.7576875000000001,1.0001,21,1,1,0.0612,0,4146,0,6,371,7,0,2,1,0,0,0,0,0,127,0,3,4,4,27,10,12,0,39,2,554,23,729,10,5
12437777,7,2816,6577,7,1,22,370,7,13,4,3,1,5,0,11,45,53,0,0,2.09661551,1.9318,10,1,1,0.0408,0,3818,1,7,313,10,0,5,2,0,0,0,0,0,135,1,1,1,7,13,22,20,1,39,4,447,12,635,18,10
12437766,7,2831,2833,3,0,30,237,10,18,0,0,3,7,0,10,45,60,1,2,0.66631101,0.6805000000000001,12,1,1,-0.5237,2,3814,0,8,393,4,0,2,10,1,0,0,0,0,121,1,2,4,3,24,12,16,0,58,4,306,25,511,13,6
12437766,7,2833,2831,6,0,23,299,18,10,1,1,11,6,0,13,60,45,0,0,0.9680019,2.2560000000000002,14,0,1,-0.0721,2,3995,0,6,313,14,0,5,3,0,0,0,0,0,130,0,0,1,6,13,19,21,0,43,2,366,16,574,12,7
12437763,7,2824,2826,2,0,32,448,23,18,0,0,2,10,0,9,58,44,0,0,0.55063883,0.5881,10,0,0,-0.0523,1,4148,0,7,319,10,0,5,0,0,1,0,0,0,139,0,2,3,6,12,14,16,0,57,1,537,15,695,5,6
12437763,7,2826,2824,6,0,35,280,18,23,1,1,1,6,0,13,44,58,0,0,0.53763924,1.1854,5,0,1,0.2294,0,4201,0,11,350,8,0,4,2,0,0,0,0,0,126,0,1,5,5,28,12,14,0,74,3,364,17,539,9,10
12437782,7,2885,2829,2,1,17,249,8,10,1,0,4,15,0,8,44,43,0,1,0.50201392,0.8786,10,2,2,-1.4595,0,4156,1,11,309,10,0,3,3,0,0,0,0,0,114,0,1,1,5,10,5,17,1,41,1,326,24,476,7,2
12437782,7,2829,2885,2,0,27,673,10,8,4,1,3,2,0,10,43,44,0,1,0.819398,1.322,7,3,3,-0.4131,0,3650,1,10,291,7,0,4,4,0,0,0,0,0,109,0,1,1,3,14,29,7,0,44,2,735,11,911,10,15
12437020,7,31,60,1,0,33,280,17,21,2,1,1,9,0,11,58,55,0,0,0.38313631,0.7857,12,1,1,0.7746,2,3637,0,7,280,5,0,2,6,0,0,0,0,0,141,0,1,2,3,36,17,6,0,73,2,368,14,575,14,6
12437020,7,60,31,8,1,20,362,21,17,5,5,6,6,0,10,55,58,0,0,1.61881326,2.1621,14,0,0,-0.197,1,3616,2,6,293,17,1,2,0,0,0,0,0,0,144,0,0,1,11,20,13,30,1,43,1,443,22,644,11,9
12437779,7,2828,2820,7,0,15,295,17,13,1,1,4,5,0,8,40,45,0,0,1.50658743,0.7027,6,0,0,0.106,0,4173,0,6,334,8,0,3,3,0,0,0,0,0,155,0,0,2,3,23,13,25,0,44,5,388,16,593,9,7
12437779,7,2820,2828,6,3,30,270,13,17,0,0,3,7,0,9,45,40,0,0,0.49345521,0.4552,11,0,0,0.2608,2,4175,0,3,306,7,0,2,4,0,0,0,0,0,148,0,2,3,4,31,12,24,3,66,2,357,14,555,4,5
12437761,7,2818,24264,2,0,18,198,4,7,1,1,0,6,0,8,41,42,0,0,0.16834457,0.4671,16,0,0,0.0907,1,4136,0,13,278,2,0,0,3,0,0,0,0,0,108,0,0,1,2,23,11,12,0,43,0,260,23,423,8,4
12437761,7,24264,2818,5,0,21,569,7,4,2,3,3,4,0,16,42,41,0,0,1.45569613,2.0069,8,0,0,0.0,0,4195,1,6,330,7,0,1,0,0,0,0,0,0,128,0,0,0,7,10,13,18,0,38,2,644,15,838,16,6
12437758,7,2859,2817,4,0,12,90,15,8,2,2,3,12,0,5,54,39,1,0,0.33427608,0.6915,15,0,0,0.422,0,3846,0,3,376,4,0,1,5,0,0,0,0,0,133,1,1,3,3,30,11,18,0,44,7,167,24,342,4,3
12437758,7,2817,2859,2,4,26,555,8,15,3,3,5,3,0,9,39,54,0,0,0.89043036,1.9313,4,0,1,0.0555,0,4162,1,4,320,10,0,4,3,0,0,0,0,0,136,0,1,1,6,17,27,19,4,40,5,625,13,840,14,12
12437768,7,2819,2814,3,0,21,339,8,17,4,3,4,8,0,7,42,56,0,0,1.00457811,1.6036000000000001,14,2,2,-0.5635,5,3661,0,11,264,16,0,4,5,0,0,0,0,0,104,1,1,1,7,20,15,10,0,35,1,400,19,586,10,10
12437768,7,2814,2819,1,0,26,432,17,8,0,0,5,10,0,8,56,42,0,0,0.44438773000000004,0.40690000000000004,12,1,1,-0.5675,1,3999,0,6,303,6,0,2,4,0,0,0,0,0,123,0,1,2,2,21,19,18,0,57,0,506,12,680,14,8
12437022,7,17,43,6,0,11,575,6,7,1,1,8,5,0,10,37,38,0,1,1.2499608,1.572,4,2,3,0.4771,0,3452,0,4,517,14,0,7,4,0,0,0,0,0,105,0,1,2,5,19,24,16,0,16,0,634,10,803,10,11
12437022,7,43,17,4,0,26,392,7,6,5,3,4,11,0,4,38,37,0,1,2.08510792,2.5967000000000002,10,2,2,-1.7154,1,3679,0,7,292,11,0,4,6,0,0,0,0,0,99,0,3,4,3,22,11,15,0,46,3,452,23,621,4,5
12437024,7,37,32,3,0,31,432,16,10,6,6,4,11,0,7,52,42,0,0,1.6910959,3.8571,12,1,4,-0.346,2,3647,2,8,330,15,0,13,3,0,0,0,0,0,109,1,1,2,6,18,16,11,0,54,3,496,19,676,5,8
12437024,7,32,37,3,0,25,361,10,16,2,2,3,8,1,13,42,52,1,1,0.56482071,0.6489,6,0,1,-0.6983,5,3639,0,6,361,8,0,2,5,0,0,0,0,0,126,0,5,8,4,14,17,15,0,44,1,430,15,613,10,11
12437013,7,38,14,5,1,21,519,16,14,3,3,5,9,0,8,47,48,0,1,1.69397575,2.4604,12,1,1,0.6256,1,3662,1,8,414,17,0,8,6,0,0,0,0,0,120,0,5,8,9,17,15,29,1,42,1,591,14,782,10,11
12437013,7,14,38,3,0,15,233,14,16,3,3,6,11,0,7,48,47,0,1,0.41698896999999996,0.8735999999999999,11,1,1,0.9829,0,3677,0,6,352,10,0,9,5,0,0,0,0,0,123,0,6,7,1,32,16,11,0,46,3,306,12,498,11,9
12437015,7,7,44,1,1,20,209,27,7,2,2,0,8,0,6,55,34,0,0,0.53126114,0.6449,7,0,0,-0.4771,0,3485,0,5,284,6,0,5,5,0,0,0,0,0,130,0,1,3,4,25,11,9,1,58,1,300,8,449,15,4
12437015,7,44,7,4,1,31,549,7,27,4,3,5,4,0,8,34,55,0,0,1.4799272399999999,1.3948,15,1,1,1.1613,0,3692,0,13,484,17,0,4,0,0,0,0,0,0,131,2,3,5,7,16,8,16,1,64,0,642,13,813,7,8
12499322,7,2702,2729,3,0,16,519,23,9,1,1,4,2,0,11,55,53,0,0,0.76886974,1.072,13,0,1,0.1869,1,4190,1,5,739,13,0,4,0,0,0,0,0,0,122,0,1,2,7,18,13,22,0,39,1,595,21,788,16,7
12499322,7,2729,2702,3,1,31,234,9,23,0,1,0,7,0,18,53,55,0,0,0.22364378000000001,1.1182,16,0,1,0.093,0,3849,0,11,820,0,0,3,4,0,0,0,0,0,122,0,3,4,0,23,5,14,1,55,1,310,17,486,13,2
12499320,7,2719,2687,4,0,13,190,13,11,0,0,3,11,0,12,50,34,0,1,0.6057899,1.1151,10,0,1,0.8235,0,4084,1,8,824,5,0,2,4,0,1,0,0,1,103,0,6,8,4,27,10,22,0,29,1,240,8,410,11,4
12499320,7,2687,2719,4,0,19,654,11,13,3,4,5,4,0,4,34,50,0,0,1.8874061,2.4772,13,0,1,-0.0054999999999999,3,3691,1,4,416,16,0,9,3,0,1,0,0,0,93,0,0,1,7,8,15,25,0,31,1,704,18,867,9,11
12499319,7,2696,2697,1,0,16,127,13,15,1,0,1,5,0,7,42,32,0,3,0.28873116,1.6089000000000002,9,1,2,0.2551,1,4085,0,6,582,4,0,5,8,0,0,0,0,1,93,0,4,5,1,44,11,6,0,40,1,188,8,347,6,3
12499319,7,2697,2696,10,0,28,687,15,13,6,5,8,3,0,3,32,42,1,1,1.285736,2.4876,6,2,3,-0.1173,0,4263,0,8,546,21,0,8,1,0,1,0,0,0,112,0,0,3,13,9,10,44,0,39,2,737,15,933,9,5
12499318,7,2688,2701,5,0,15,289,23,16,3,2,4,6,0,10,50,45,0,1,0.45811914,0.8983,5,1,1,-0.6946,0,4772,0,5,775,12,0,2,7,1,0,0,0,0,136,2,1,2,8,20,10,20,0,38,0,366,16,557,9,4
12499318,7,2701,2688,11,0,28,280,16,23,2,1,7,4,0,10,45,50,0,0,2.0898918799999997,2.3968,10,1,1,-0.0664,0,4578,0,7,784,17,0,3,4,0,0,0,0,0,139,2,0,2,10,28,12,33,0,59,1,361,16,566,5,6
12499317,7,2692,2693,9,2,18,379,12,17,1,3,3,4,0,8,52,48,0,2,1.07073499,2.6671,21,1,1,-0.5976,1,4077,0,10,746,13,0,8,0,0,1,2,1,2,113,1,1,1,5,13,18,26,2,30,0,440,10,616,11,10
12499317,7,2693,2692,1,0,15,236,17,12,1,2,1,10,0,5,48,52,0,0,0.27882878,1.4665,11,2,2,2.2362,1,4225,1,8,556,7,0,3,3,0,2,1,2,1,95,0,5,7,8,28,9,14,0,47,4,297,16,473,21,4
12499316,7,2690,2685,4,0,13,161,16,17,1,1,6,6,0,9,56,49,0,0,0.66238706,0.775,16,0,0,0.3072,2,4407,0,10,640,12,0,2,7,0,0,0,0,0,121,0,2,3,5,26,15,10,0,54,0,235,13,428,15,6
12499316,7,2685,2690,9,0,22,493,17,16,0,0,7,6,0,7,49,56,0,1,0.86275322,0.7949999999999999,15,0,0,0.2368,1,4628,0,4,504,17,0,3,6,0,0,0,0,0,138,0,0,2,9,8,12,32,0,44,3,570,18,766,16,6
12499315,7,2713,2686,6,0,16,277,7,13,1,0,3,8,0,6,38,41,0,0,0.5200131,0.7271,15,1,1,-2.1692,0,4465,0,8,776,7,0,2,5,0,1,0,0,0,92,0,1,3,2,30,7,10,0,33,1,342,17,492,9,3
12499315,7,2686,2713,6,0,26,518,13,7,5,5,6,3,0,6,41,38,0,0,2.59706955,3.6728,9,2,5,0.3018,0,3712,1,15,478,19,0,8,2,0,0,0,0,0,110,0,1,1,9,12,19,18,0,43,1,579,10,753,13,8
12499324,7,2689,2695,0,0,36,270,13,14,1,1,1,7,0,7,54,58,0,0,0.24442357999999997,0.5065999999999999,16,0,0,-0.099,0,4427,0,14,566,8,0,3,3,0,0,0,0,0,137,1,2,3,5,19,22,12,0,60,3,349,22,557,12,10
12499324,7,2695,2689,9,2,18,351,14,13,1,2,4,10,0,13,58,54,0,1,0.80064703,0.8998,12,0,1,0.2138,2,4110,2,12,754,6,1,4,1,0,0,0,0,0,150,0,2,3,4,9,16,27,2,51,0,439,19,639,15,7
12499323,7,2704,2714,0,1,32,572,7,13,0,0,1,10,0,9,37,42,0,0,0.54438398,0.3688,10,1,1,-0.3845,0,4529,1,10,688,10,0,2,3,0,1,0,0,0,92,0,3,3,8,15,8,7,1,43,0,632,17,775,7,5
12499323,7,2714,2704,1,0,22,364,13,7,2,0,3,5,0,9,42,37,0,0,0.38937312,1.9146,7,2,3,-0.5817,1,4207,0,8,661,7,0,6,1,0,0,0,0,1,103,0,0,1,0,11,18,8,0,36,2,424,12,571,9,10
12499321,7,2699,2705,8,0,20,360,21,14,1,3,2,13,0,9,58,64,1,0,1.34881714,2.1028,10,2,2,-0.0304,0,4006,0,5,482,13,0,6,2,0,0,1,0,1,119,0,1,1,8,18,10,32,0,38,1,419,30,621,16,4
12499321,7,2705,2699,6,0,13,220,14,21,0,0,2,4,0,16,64,58,0,0,0.17989975,0.5488999999999999,17,0,1,-0.0238,2,4277,0,5,628,6,0,2,2,0,1,0,1,0,131,0,2,4,3,27,27,15,0,45,1,297,15,489,10,13
12437004,7,42,45,6,1,19,483,15,9,4,2,10,6,0,10,45,48,0,0,1.7510198000000001,2.874,10,2,3,-0.3539,0,3661,1,9,461,22,0,6,4,0,0,0,0,0,107,0,0,1,13,10,19,32,1,34,1,536,16,722,9,14
12437004,7,45,42,1,0,13,337,9,15,1,2,5,14,0,9,48,45,2,1,0.20249103,0.6531,9,1,1,-0.3439,0,3644,2,9,338,5,0,2,10,0,0,0,0,0,97,1,2,3,1,33,13,7,0,34,0,395,15,564,10,6
12437006,7,35,40,3,0,20,302,8,15,0,0,2,7,0,4,38,51,0,0,0.3545838,0.5682,11,0,0,0.3923,1,3688,2,12,271,6,0,4,3,0,0,0,0,0,104,0,0,1,4,23,12,9,0,47,1,369,21,535,12,4
12437006,7,40,35,2,1,11,345,15,8,0,0,3,4,0,12,51,38,0,0,0.5521457,0.5038,12,0,0,0.9658,1,3478,0,6,348,8,0,1,2,0,0,0,0,0,130,0,2,4,7,14,16,20,1,35,0,416,12,573,11,7
12437008,7,50,3,13,0,28,283,20,22,6,4,3,2,0,9,48,52,0,0,1.8839158,4.2496,9,3,5,-1.5813,1,3672,0,6,309,14,0,12,4,0,0,0,0,1,134,1,1,3,4,32,13,27,0,57,5,365,16,569,9,5
12437008,7,3,50,4,0,24,376,22,20,1,1,4,5,0,7,52,48,0,1,0.84812121,1.0542,10,3,3,-0.1835,0,3614,0,5,388,15,0,6,2,0,1,0,0,0,147,0,5,7,7,22,11,20,0,64,1,478,17,645,9,2
